bin_left	bin_right	bin_center	total_weighted_count	phi	frac_8_8	frac_8_9	frac_9_9	frac_9_10	frac_10_10	frac_10_11	frac_11_11	frac_11_12	frac_12_12
-25.00000000	-24.50000000	-24.75000000	4.156196004757e-09	8.312392009515e-09	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00
-24.50000000	-24.00000000	-24.25000000	5.564862592513e-08	1.112972518503e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.650329027808e-01	8.349670972192e-01
-24.00000000	-23.50000000	-23.75000000	3.107834431188e-07	6.215668862376e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.947707516630e-01	6.052292483370e-01
-23.50000000	-23.00000000	-23.25000000	1.797003447427e-06	3.594006894853e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.999585407367e-02	3.990851239969e-01	5.809190219294e-01
-23.00000000	-22.50000000	-22.75000000	9.084343490340e-06	1.816868698068e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.535660065556e-02	5.120401172888e-01	4.526032820556e-01
-22.50000000	-22.00000000	-22.25000000	3.285313408231e-05	6.570626816461e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.493325141155e-02	7.825436652881e-01	1.525230833003e-01
-22.00000000	-21.50000000	-21.75000000	8.534766612548e-05	1.706953322510e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.733196421848e-03	2.363658722757e-01	7.434829338705e-01	1.841799743201e-02
-21.50000000	-21.00000000	-21.25000000	1.814187606747e-04	3.628375213494e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.585718442321e-03	6.518427306893e-01	3.440284260909e-01	5.431247775002e-04
-21.00000000	-20.50000000	-20.75000000	3.160043699880e-04	6.320087399760e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.760227587103e-02	9.083634891789e-01	6.403423495003e-02	0.000000000000e+00
-20.50000000	-20.00000000	-20.25000000	5.370091022833e-04	1.074018204567e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.019749024796e-04	2.056461493273e-01	7.909933390257e-01	3.158536744490e-03	0.000000000000e+00
-20.00000000	-19.50000000	-19.75000000	9.777637928100e-04	1.955527585620e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.336888785316e-04	6.540420551018e-01	3.453014872468e-01	2.276877289315e-05	0.000000000000e+00
-19.50000000	-19.00000000	-19.25000000	1.671615575471e-03	3.343231150941e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.298472353763e-03	9.319136521692e-01	5.978714506536e-02	7.304116138651e-07	0.000000000000e+00
-19.00000000	-18.50000000	-18.75000000	2.763064629846e-03	5.526129259692e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.981722259602e-02	9.075158463720e-01	2.666931031950e-03	0.000000000000e+00	0.000000000000e+00
-18.50000000	-18.00000000	-18.25000000	4.312544554568e-03	8.625089109135e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.093914602548e-04	4.512783780978e-01	5.485794204137e-01	3.281002837094e-05	0.000000000000e+00	0.000000000000e+00
-18.00000000	-17.50000000	-17.75000000	6.813212183661e-03	1.362642436732e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.067650155021e-04	8.557080901949e-01	1.434839015984e-01	1.243191215277e-06	0.000000000000e+00	0.000000000000e+00
-17.50000000	-17.00000000	-17.25000000	8.649002264899e-03	1.729800452980e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.766716734705e-02	9.658361104255e-01	1.649672222747e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-17.00000000	-16.50000000	-16.75000000	1.165278001104e-02	2.330556002208e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.259385298210e-01	8.731682371656e-01	8.932330134721e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-16.50000000	-16.00000000	-16.25000000	1.608083807027e-02	3.216167614054e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.336708969328e-01	5.662710213740e-01	5.808169321191e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-16.00000000	-15.50000000	-15.75000000	2.150471972659e-02	4.300943945318e-02	0.000000000000e+00	0.000000000000e+00	6.024726826386e-04	7.673349622204e-01	2.320569351311e-01	5.629965848721e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-15.50000000	-15.00000000	-15.25000000	2.780848937332e-02	5.561697874664e-02	0.000000000000e+00	0.000000000000e+00	4.988996110006e-03	9.368515458750e-01	5.815782171229e-02	1.636302700135e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-15.00000000	-14.50000000	-14.75000000	3.467365902433e-02	6.934731804867e-02	0.000000000000e+00	0.000000000000e+00	5.818444635771e-02	9.332747521106e-01	8.539626279712e-03	1.175252029054e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.50000000	-14.00000000	-14.25000000	4.554570222717e-02	9.109140445433e-02	0.000000000000e+00	0.000000000000e+00	3.034304148964e-01	6.956519526178e-01	9.176324858397e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.00000000	-13.50000000	-13.75000000	6.162686113442e-02	1.232537222688e-01	0.000000000000e+00	0.000000000000e+00	6.489426747194e-01	3.509121763865e-01	1.451488941124e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.50000000	-13.00000000	-13.25000000	8.268386767231e-02	1.653677353446e-01	0.000000000000e+00	1.026310012281e-03	8.750033482665e-01	1.239517516173e-01	1.859010388698e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.00000000	-12.50000000	-12.75000000	1.100937141719e-01	2.201874283438e-01	0.000000000000e+00	2.121328555039e-02	9.508586442344e-01	2.792429447811e-02	3.775737078563e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.50000000	-12.00000000	-12.25000000	1.486086179072e-01	2.972172358144e-01	0.000000000000e+00	1.496314794914e-01	8.446511119558e-01	5.717408552838e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.00000000	-11.50000000	-11.75000000	1.968808172140e-01	3.937616344280e-01	0.000000000000e+00	4.491854220424e-01	5.497701048539e-01	1.043339188044e-03	1.133915717266e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.50000000	-11.00000000	-11.25000000	2.615832705704e-01	5.231665411409e-01	2.127123631685e-04	7.442976261640e-01	2.552963972021e-01	1.932642706702e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.00000000	-10.50000000	-10.75000000	3.444505571871e-01	6.889011143743e-01	5.431927133798e-03	9.119664532863e-01	8.255092368521e-02	5.069589462649e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.50000000	-10.00000000	-10.25000000	4.588744544808e-01	9.177489089617e-01	6.832623099500e-02	9.089197526998e-01	2.274171185172e-02	1.230445352542e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.00000000	-9.50000000	-9.75000000	5.844937294953e-01	1.168987458991e+00	2.761967732940e-01	7.175222647403e-01	6.276143040185e-03	4.818925519700e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.50000000	-9.00000000	-9.25000000	6.991256649784e-01	1.398251329957e+00	5.473185839544e-01	4.508603455655e-01	1.818197745553e-03	2.872734529188e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.00000000	-8.50000000	-8.75000000	7.704438177310e-01	1.540887635462e+00	7.643983655163e-01	2.348638467110e-01	7.367640411072e-04	1.023731527210e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.50000000	-8.00000000	-8.25000000	7.392090000154e-01	1.478418000031e+00	8.847348472213e-01	1.149252822043e-01	3.398705743138e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.00000000	-7.50000000	-7.75000000	6.011557591787e-01	1.202311518357e+00	9.345799497680e-01	6.522217033798e-02	1.965655405414e-04	1.314353459839e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.50000000	-7.00000000	-7.25000000	5.374198283973e-01	1.074839656795e+00	9.664581670773e-01	3.339306343032e-02	1.478049975779e-04	9.644945314422e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.00000000	-6.50000000	-6.75000000	5.716682397694e-01	1.143336479539e+00	9.843907335261e-01	1.555789205692e-02	5.137441692605e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.50000000	-6.00000000	-6.25000000	4.382058983091e-01	8.764117966182e-01	9.893457408512e-01	1.063947442295e-02	1.478472567616e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.00000000	-5.50000000	-5.75000000	1.871762874744e-01	3.743525749488e-01	9.866040615640e-01	1.332783123993e-02	6.810719573093e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.50000000	-5.00000000	-5.25000000	9.675186914675e-02	1.935037382935e-01	9.859602739993e-01	1.403972600038e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.00000000	-4.50000000	-4.75000000	5.129797134665e-02	1.025959426933e-01	9.862560388050e-01	1.374396119477e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-4.50000000	-4.00000000	-4.25000000	2.911761211357e-02	5.823522422714e-02	9.811766787385e-01	1.862950064130e-02	1.774994165745e-04	1.632120357840e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-4.00000000	-3.50000000	-3.75000000	1.574721752476e-02	3.149443504952e-02	9.753840267519e-01	2.461597324787e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-3.50000000	-3.00000000	-3.25000000	1.071223117450e-02	2.142446234901e-02	9.744124079599e-01	2.539359743474e-02	1.939946050833e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-3.00000000	-2.50000000	-2.75000000	5.873512029785e-03	1.174702405957e-02	9.870916430130e-01	1.245992451372e-02	4.484324729269e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-2.50000000	-2.00000000	-2.25000000	4.140613922868e-03	8.281227845735e-03	9.928832099309e-01	7.116790069333e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-2.00000000	-1.50000000	-1.75000000	1.912173154072e-03	3.824346308145e-03	9.837012188000e-01	1.511145142481e-02	1.187329774540e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.50000000	-1.00000000	-1.25000000	1.431178974076e-03	2.862357948151e-03	9.930807913097e-01	6.919208689964e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.00000000	-0.50000000	-0.75000000	7.903352289382e-04	1.580670457876e-03	9.822372183070e-01	1.776278169746e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-0.50000000	0.00000000	-0.25000000	7.401373673730e-04	1.480274734746e-03	9.734385848057e-01	2.656141519190e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
0.00000000	0.50000000	0.25000000	5.232126425128e-04	1.046425285026e-03	9.855437489554e-01	1.445625104040e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
0.50000000	1.00000000	0.75000000	2.576739446276e-04	5.153478892552e-04	1.000000000010e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.00000000	1.50000000	1.25000000	1.285713747041e-04	2.571427494082e-04	9.999999999862e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.50000000	2.00000000	1.75000000	8.427222974028e-05	1.685444594806e-04	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.00000000	2.50000000	2.25000000	4.121649073330e-05	8.243298146660e-05	8.005960281243e-01	1.994039718757e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.50000000	3.00000000	2.75000000	3.243904787009e-05	6.487809574018e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.00000000	3.50000000	3.25000000	2.140809746365e-05	4.281619492730e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.50000000	4.00000000	3.75000000	4.963213515818e-05	9.926427031637e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.00000000	4.50000000	4.25000000	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.50000000	5.00000000	4.75000000	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.00000000	5.50000000	5.25000000	2.885704306888e-05	5.771408613775e-05	1.000000000031e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
